7813.39   221.887     1789.97   11783.3     14643     0       
8654.77   140.702     1067.19   11783.3     14643     29      
8824.49   157.097     1207.6    11783.3     14643     23      
8973.67   158.137     1234.2    11783.3     14643     16      
9029.42   178.582     1378.8    11783.3     14643     21      
9254.83   135.769     1043.66   11783.3     14643     23      
9177.5    175.656     1362.11   11783.3     14643     19      
9415.42   147.448     1120.88   11783.3     14643     28      
9340.3    169.904     1308.93   11783.3     14643     22      
9379.19   182.587     1384.88   11783.3     14643     29      
9394.83   168.548     1281.28   11783.3     14643     28      
9443.37   171.398     1331.97   11783.3     14643     18      
9519.79   190.848     1454.07   11783.3     14643     27      
9534.88   179.797     1391.2    11783.3     14643     20      
9652.4    165.753     1262.86   11783.3     14643     27      
9553.07   179.371     1369.69   11783.3     14643     26      
9672.81   161.598     1231.21   11783.3     14643     27      
9654.1    180.568     1384.97   12538.9     14901     24      
9635.81   164.159     1272.96   12538.9     14901     19      
9656.85   165.618     1270.3    12538.9     14901     24      
9619.75   178.267     1364.29   12538.9     14901     25      
9629.39   174.61      1333.33   12538.9     14901     26      
9762.16   163.3       1241.39   12538.9     14901     28      
9658.84   188.808     1454.56   12538.9     14901     22      
9667.83   188.412     1432.29   12538.9     14901     28      
9662.58   190.185     1458.73   12538.9     14901     24      
9670.95   182.573     1397.24   12538.9     14901     25      
9722.61   186.414     1407.49   12538.9     14901     31      
9649.3    198.977     1509.19   12538.9     14901     29      
9668.94   172.457     1328.6    12538.9     14901     22      
9580.2    204.585     1565.7    12538.9     14901     25      
9677.21   180.787     1392.77   12538.9     14901     22      
9590.88   200.545     1551.74   12538.9     14901     20      
9513.49   220.37      1701.43   12538.9     14901     21      
9613.04   205.439     1561.72   12538.9     14901     28      
9617.32   203.887     1549.92   12538.9     14901     28      
9502.82   200.002     1537.41   12538.9     14901     23      
9572.44   194.007     1517.38   12538.9     14901     15      
9613.35   185.805     1434.56   12538.9     14901     21      
9612.19   217.614     1683.82   12538.9     14901     20      
9703.81   187.561     1457.58   12538.9     14901     18      
9679.72   191.644     1482.87   12538.9     14901     20      
9669.74   198.357     1518.04   12538.9     14901     25      
9706.92   190.861     1457.42   12538.9     14901     26      
9755.91   188.452     1448.63   12538.9     14901     23      
9725.66   185.711     1424.41   12538.9     14901     24      
9759.85   193.903     1487.25   12538.9     14901     24      
9880.3    174.54      1350.52   12538.9     14901     20      
9794.89   206.341     1572.11   12538.9     14901     27      
9740.99   215.638     1657.61   12538.9     14901     23      
9753.34   198.611     1530.08   12538.9     14901     22      
9791.79   215.887     1641.14   12538.9     14901     28      
9699.56   210.277     1602.09   12538.9     14901     27      
9552.79   227.41      1774.85   12538.9     14901     16      
9782.27   179.191     1380.47   12538.9     14901     22      
9762.44   200.814     1560.56   12538.9     14901     18      
9683.5    229.509     1740.76   12538.9     14901     29      
9675.45   210.697     1651.43   12538.9     14901     14      
9771.67   199.033     1509.61   12538.9     14901     29      
9622.99   203.778     1587.01   12538.9     14901     17      
9672.16   207.776     1618.14   12538.9     14901     17      
9681.15   229.41      1732.12   12538.9     14901     31      
9694.2    222.182     1715.42   12538.9     14901     21      
9753.18   218.909     1690.15   12538.9     14901     21      
9723.25   218.117     1695.03   12538.9     14901     18      
9794.9    199.448     1546.61   12538.9     14901     19      
9815.67   204.608     1555.4    12538.9     14901     28      
9887.89   188.078     1410.29   12538.9     14901     34      
9730.57   228.223     1762.06   12538.9     14901     21      
9741.81   220.842     1705.08   12538.9     14901     21      
9892.6    189.15      1444.35   12538.9     14901     26      
9752.62   212.962     1629.81   12538.9     14901     25      
9795.76   232.321     1762.09   12538.9     14901     29      
9771.23   212.433     1632.97   12538.9     14901     23      
9616.93   246.378     1885.55   12538.9     14901     25      
9709.92   217.312     1685.13   12538.9     14901     19      
9792.61   205.969     1590.25   12538.9     14901     21      
9832.56   216.087     1679.25   12538.9     14901     18      
9823.73   208.33      1597.9    12538.9     14901     24      
9904.05   191.858     1461.76   12538.9     14901     27      
9759.95   230.674     1745.63   12538.9     14901     30      
9817.16   210.457     1617.78   12538.9     14901     23      
9806.43   209.57      1596.71   12538.9     14901     27      
9750.67   239.152     1830.25   12538.9     14901     25      
9820.4    202.265     1561.64   12538.9     14901     21      
9982.16   202.929     1535.68   12538.9     14901     30      
9836.99   227.33      1720.33   12538.9     14901     30      
9772.12   239.282     1839.36   12538.9     14901     23      
9736.69   232.998     1810.68   12538.9     14901     18      
9714.92   243.199     1873.58   12538.9     14901     22      
9903.33   196.236     1505.14   12538.9     14901     24      
9736.63   253.201     1937.77   12538.9     14901     25      
9860.57   202.744     1575.56   12538.9     14901     18      
9804.61   242.539     1860.29   12538.9     14901     24      
9758.38   242.299     1850.21   12538.9     14901     26      
9803.03   218.698     1677.42   12538.9     14901     24      
9820.73   203.116     1575.05   12538.9     14901     19      
9845.69   207.821     1590.47   12538.9     14901     25      
9818.42   198.709     1530.84   12538.9     14901     22      
9887.99   225.348     1716.92   12538.9     14901     27      
9804.13   217.637     1672.98   12538.9     14901     23      
