7427.63   276.459     2230.2    12454       14726     0       
8295.21   224.421     1721.32   12454       14726     24      
8846.25   164.981     1265.41   12539.4     14743     24      
8942.53   182.314     1407.61   12539.4     14743     21      
9007.79   200.664     1528.86   12539.4     14743     27      
8996.49   211.658     1644.84   12539.4     14743     18      
9131.61   195.536     1503.09   12539.4     14743     23      
9151.72   190.784     1495.35   12539.4     14743     14      
9252.25   210.052     1611.11   12539.4     14743     24      
9305.63   208.897     1602.25   12539.4     14743     24      
9242.98   224.33      1754.54   12817.9     14667     15      
9249.2    226.134     1742.12   12817.9     14667     22      
9336.81   190.968     1477.64   12817.9     14667     20      
9588.73   149.226     1142.04   12817.9     14667     25      
9514.04   177.326     1372.08   12817.9     14667     20      
9332.77   235.417     1809.65   12817.9     14667     23      
9525.9    172.938     1338.13   12817.9     14667     20      
9484.88   230.937     1727.65   12817.9     14667     35      
9286.42   271.659     2083.63   12817.9     14667     24      
9505.48   202.213     1561.24   12817.9     14667     21      
9613.29   164.984     1259.82   12817.9     14667     26      
9380.38   222.755     1723.6    12817.9     14667     20      
9388.59   235.466     1821.95   12817.9     14667     20      
9427.69   209.897     1624.11   12817.9     14667     20      
9481.44   235.613     1766.73   12817.9     14667     34      
9551.17   202.666     1551.01   12817.9     14667     25      
9487.43   236.982     1841.63   12817.9     14667     18      
9560.04   228.338     1739.7    12817.9     14667     27      
9355.19   253.71      1967.38   12817.9     14667     19      
9595.62   178.924     1384.44   12817.9     14667     20      
9684.61   202.921     1556.41   12817.9     14667     24      
9688.41   191.189     1476.13   12817.9     14667     21      
9624.09   204.021     1547.44   12817.9     14667     29      
9628.31   195.568     1516.52   12817.9     14667     19      
9481.68   214.78      1665.5    12817.9     14667     19      
9694.18   181.198     1398.99   12817.9     14667     21      
9770.83   173.061     1321.5    12817.9     14667     26      
9613.35   207.089     1574.26   12817.9     14667     28      
9561.9    202.217     1561.27   12817.9     14667     21      
9553.68   247.105     1865.73   12817.9     14667     31      
9542.14   237.961     1833.23   12817.9     14667     22      
9607.29   229.395     1739.9    12817.9     14667     29      
9572.2    239.809     1831.19   12817.9     14667     26      
9660.04   221.338     1693.92   12817.9     14667     25      
9698.34   194.346     1503.77   12817.9     14667     20      
9533.58   235.34      1824.93   12817.9     14667     19      
9529.5    247.504     1919.26   12817.9     14667     19      
9571.36   236.125     1815.09   12817.9     14667     23      
9641.25   233.886     1801.84   12817.9     14667     22      
9619.21   243.826     1882.53   12817.9     14667     21      
9449.86   281.317     2152.94   12817.9     14667     25      
9561.17   255.708     1943.86   12817.9     14667     28      
9713.5    232.797     1769.69   12817.9     14667     28      
9609.5    226.587     1768.43   12817.9     14667     16      
9856      188.011     1426.01   12817.9     14667     29      
9947.13   172.856     1305.12   12817.9     14667     31      
9711.61   193.574     1510.77   12817.9     14667     16      
9572.44   257.339     1978.17   12817.9     14667     23      
9833.26   200.913     1534.18   12817.9     14667     26      
9615.55   243.665     1877.18   12817.9     14667     22      
9727.43   214.417     1666.28   12817.9     14667     18      
9669.43   210.554     1632.73   12817.9     14667     19      
9567.39   263.672     2040.2    12817.9     14667     20      
9725.13   213.902     1626.06   12817.9     14667     28      
9602.43   256.76      1960.63   12817.9     14667     26      
9809.7    203.553     1568.15   12817.9     14667     22      
9825.16   220.879     1690.4    12817.9     14667     25      
9576.3    270.663     2107.9    12817.9     14667     17      
9734.82   237.782     1811.65   12817.9     14667     27      
9744.28   232.204     1781.02   12817.9     14667     24      
9675.86   250.208     1914.86   12817.9     14667     25      
9810.14   191.189     1466.43   12817.9     14667     24      
9744.3    207.261     1596.72   12817.9     14667     22      
9841.65   215.888     1652.21   12817.9     14667     25      
9857.16   204.802     1553.37   12817.9     14667     29      
9735.25   213.798     1672.17   12817.9     14667     15      
9730.62   233.99      1782.76   12817.9     14667     27      
9687.07   243.86      1837.01   12817.9     14667     32      
9827.4    217.575     1642.76   12817.9     14667     31      
9787.5    194.152     1512.04   12817.9     14667     17      
9663.49   241.201     1850.03   12817.9     14667     24      
9728.53   220.56      1695.45   12817.9     14667     23      
9808.96   205.117     1573.25   12817.9     14667     24      
9823.59   219.716     1692.67   12817.9     14667     22      
9828.27   213.373     1622.03   12817.9     14667     28      
9773.88   238.434     1808.46   12817.9     14667     29      
9796.36   246.002     1853.15   12817.9     14667     32      
9749.44   230.214     1773.55   12817.9     14667     22      
9704.99   239.458     1820.33   12817.9     14667     28      
9679.71   266.52      2012.31   12817.9     14667     31      
9851.39   214.983     1637.95   12817.9     14667     27      
9723.09   232.218     1788.99   12817.9     14667     22      
9799.52   229.232     1722.86   12817.9     14667     33      
9762.24   220.347     1678.82   12817.9     14667     27      
9827.61   195.664     1510.68   12817.9     14667     21      
9842.84   211.704     1609.34   12817.9     14667     28      
9804.29   223.477     1695.01   12817.9     14667     29      
9839.26   234.274     1772.88   12817.9     14667     30      
9975.26   192.113     1460.42   12817.9     14667     28      
9747.42   225.507     1752.46   12817.9     14667     18      
9730.41   246.476     1882.1    12817.9     14667     26      
