10.6987   0.813323    2.93421   16.1        22        0       
14.3793   0.23786     0.81409   16.1        22        5       
14.8514   0.287281    0.994099  16.5333     27        4       
15.0284   0.306923    1.07355   16.8        25        3       
15.0971   0.328221    1.13577   16.8        25        4       
15.303    0.312851    1.07075   16.8        25        5       
14.9479   0.654959    2.31515   16.8        25        2       
15.4333   0.373988    1.23659   16.8        25        8       
15.208    0.481173    1.66504   16.8        25        4       
15.3521   0.305128    1.07857   16.8        25        2       
15.1787   0.415664    1.4539    16.8333     24        3       
15.3969   0.361328    1.20887   16.8333     24        7       
15.5067   0.305726    1.04636   16.8333     24        5       
15.5242   0.362365    1.22635   16.8333     24        6       
15.5689   0.359165    1.22926   18.1667     28        5       
15.3582   0.678968    2.37488   18.1667     28        3       
15.6468   0.366565    1.21205   18.1667     28        8       
15.5567   0.493651    1.59292   18.1667     28        10      
15.6667   0.415925    1.40762   18.4        27        6       
15.8578   0.747839    2.55952   18.4        27        5       
16.5602   0.550009    1.6837    18.4        27        14      
16.1496   0.684008    2.34105   18.4        27        5       
16.0038   0.880425    2.97963   18.4        27        6       
16.7032   0.479469    1.58536   18.4        27        8       
16.8652   0.371511    1.25731   18.7        26        6       
17.2158   0.370637    1.16569   18.7        26        12      
17.1425   0.416581    1.34423   18.7        26        10      
16.9956   0.554329    1.74342   18.7        26        12      
16.8571   0.521181    1.72329   18.7        26        8       
17.445    0.370842    1.19664   18.7        26        10      
17.1228   0.578213    1.81854   18.7        26        12      
16.8708   0.631046    2.03627   18.7        26        10      
17.065    0.683037    2.17631   18.7        26        11      
16.7062   0.624964    2.0909    18.7        26        7       
17        0.565561    1.82496   18.7        26        10      
17.2741   0.6103      1.86827   19.5333     27        14      
16.7984   0.705332    2.35978   19.5333     27        7       
17.081    0.603775    1.99638   20.8333     35        8       
17.337    0.589161    1.80356   20.8333     35        14      
17.6324   0.497485    1.52291   20.8333     35        14      
17.012    0.854127    2.72144   20.8333     35        11      
17.2419   0.679743    2.16581   20.8333     35        11      
17.5474   0.571253    1.79665   20.8333     35        12      
17.5632   0.510731    1.6273    20.8333     35        11      
17.3192   1.06737     3.12837   20.8333     35        17      
17.5207   0.793989    2.4641    20.8333     35        13      
17.3775   0.840526    2.71222   21.3333     42        10      
18.0552   0.701461    2.11729   22.4        25        15      
18.3569   0.814097    2.42192   22.8        25        16      
19.5849   0.971981    2.7611    22.8        25        19      
22.9935   1.47735     4.19671   38.2333     50        19      
27.6345   2.15606     5.92384   40.8333     47        21      
32.701    1.90889     5.50936   42.5        50        18      
37.4714   1.5875      4.79172   42.5        50        15      
39.3021   1.7351      5.00775   42.5        50        18      
39.2708   1.72415     4.97614   42.5        50        18      
39.3566   1.89984     5.56824   42.5        50        17      
39.6815   1.36699     4.18465   42.5        50        14      
40.7333   0.510243    1.44944   42.5        50        19      
41.1476   0.307974    0.831451  42.5        50        22      
41.0367   0.337865    0.944163  42.5        50        20      
41.4011   0.264701    0.727274  42.5        50        21      
41.1544   0.410243    1.14642   42.5        50        20      
40.4473   1.9281      5.47715   42.5        50        19      
40.13     1.92651     5.38364   42.5        50        20      
39.7187   1.84843     5.33486   42.5        50        18      
41.1845   0.461175    1.24506   42.5        50        22      
41.3264   0.336267    0.923906  42.5        50        21      
39.6374   2.27532     6.66874   42.5        50        17      
40.0905   1.72126     5.19546   42.5        50        15      
40.1778   1.8875      5.53208   42.5        50        17      
40.3333   1.82298     5.42333   42.5        50        16      
39.4455   2.22408     6.51855   42.9        51        17      
40.5586   1.59951     4.68799   42.9        51        17      
40.0802   1.65825     5.14629   42.9        51        13      
40.074    2.3221      6.70194   42.9        51        18      
41.6      0.376408    1.05187   42.9        51        20      
41.4538   0.41472     1.17809   42.9        51        19      
40.608    1.98525     5.45454   42.9        51        21      
40.3583   1.67235     5.11945   42.9        51        14      
39.2529   2.41589     7.1872    42.9        51        16      
41.4215   0.441094    1.25301   42.9        51        19      
41.5356   0.39918     1.11551   42.9        51        20      
41.4678   0.362632    1.01338   42.9        51        20      
40.6402   2.08648     5.73267   42.9        51        21      
39.7747   2.10152     6.15935   42.9        51        17      
39.8258   2.32157     6.59487   42.9        51        19      
39.6892   2.82034     8.01172   42.9        51        19      
40.5176   1.78143     5.29973   42.9        51        16      
41.6815   0.443076    1.17464   42.9        51        23      
41.8859   0.346606    0.901711  42.9        51        24      
40.4711   2.28256     6.37863   42.9        51        20      
40.7256   1.90109     5.31261   42.9        51        20      
41.3946   0.552049    1.5682    42.9        51        19      
39.8461   2.05544     6.11487   42.9        51        16      
40.0448   1.84753     5.57661   42.9        51        15      
41.2758   0.606318    1.77706   42.9        51        17      
40.7548   1.94366     5.2474    42.9        51        22      
40.201    2.00469     5.78585   42.9        51        18      
39.71     2.61904     7.31892   42.9        51        20      
41.7222   0.364328    0.965871  42.9        51        23      
